rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
9,POL,R5,JUMP,loss,4,5,POL_vs_SLO,4
10,SLO,R5,JUMP,loss,4,6,POL_vs_SLO,4
11,POL,R6,HYBRID,loss,5,6,POL_vs_SLO,4
12,SLO,R6,HYBRID,loss,5,7,POL_vs_SLO,4
13,POL,R1,HYBRID,loss,6,7,POL_vs_SLO,4
14,SLO,R1,HYBRID,loss,6,8,POL_vs_SLO,4
15,POL,R2,JUMP,loss,7,8,POL_vs_SLO,4
16,SLO,R2,JUMP,loss,7,9,POL_vs_SLO,4
17,POL,R3,FLOAT,loss,8,9,POL_vs_SLO,4
18,POL,R3,JUMP,win,9,9,POL_vs_SLO,4
19,SLO,R3,JUMP,loss,9,10,POL_vs_SLO,4
20,POL,R4,JUMP,loss,10,10,POL_vs_SLO,4
21,SLO,R4,JUMP,loss,10,11,POL_vs_SLO,4
22,POL,R5,JUMP,loss,11,11,POL_vs_SLO,4
23,SLO,R5,JUMP,loss,11,12,POL_vs_SLO,4
24,SLO,R6,JUMP,win,11,13,POL_vs_SLO,4
25,SLO,R6,JUMP,win,11,14,POL_vs_SLO,4
26,POL,R6,HYBRID,loss,12,14,POL_vs_SLO,4
27,POL,R6,HYBRID,win,13,14,POL_vs_SLO,4
28,POL,R6,HYBRID,win,14,14,POL_vs_SLO,4
29,SLO,R6,HYBRID,loss,14,15,POL_vs_SLO,4
30,SLO,R1,FLOAT,win,14,16,POL_vs_SLO,4
1,POL,R1,HYBRID,win,1,0,POL_vs_SLO,5
2,SLO,R1,JUMP,loss,1,1,POL_vs_SLO,5
3,SLO,R2,JUMP,win,1,2,POL_vs_SLO,5
4,POL,R2,JUMP,loss,2,2,POL_vs_SLO,5
5,SLO,R2,JUMP,loss,2,3,POL_vs_SLO,5
6,POL,R3,FLOAT,loss,3,3,POL_vs_SLO,5
7,SLO,R3,JUMP,loss,3,4,POL_vs_SLO,5
8,SLO,R4,JUMP,win,3,5,POL_vs_SLO,5
9,SLO,R4,JUMP,win,3,6,POL_vs_SLO,5
10,SLO,R4,JUMP,win,3,7,POL_vs_SLO,5
11,POL,R4,JUMP,loss,4,7,POL_vs_SLO,5
12,SLO,R4,JUMP,loss,4,8,POL_vs_SLO,5
13,POL,R5,JUMP,loss,5,8,POL_vs_SLO,5
14,SLO,R5,JUMP,loss,5,9,POL_vs_SLO,5
15,POL,R6,JUMP,loss,6,9,POL_vs_SLO,5
16,SLO,R6,HYBRID,loss,6,10,POL_vs_SLO,5
17,POL,R1,JUMP,loss,7,10,POL_vs_SLO,5
18,POL,R1,FLOAT,win,8,10,POL_vs_SLO,5
19,SLO,R1,HYBRID,loss,8,11,POL_vs_SLO,5
20,SLO,R2,JUMP,win,8,12,POL_vs_SLO,5
21,SLO,R2,JUMP,win,8,13,POL_vs_SLO,5
22,POL,R2,JUMP,loss,9,13,POL_vs_SLO,5
23,SLO,R2,JUMP,loss,9,14,POL_vs_SLO,5
24,POL,R3,FLOAT,loss,10,14,POL_vs_SLO,5
25,POL,R3,JUMP,win,11,14,POL_vs_SLO,5
26,SLO,R3,JUMP,loss,11,15,POL_vs_SLO,5
1,POL,R1,JUMP,win,1,0,POL_vs_USA,1
2,USA,R1,HYBRID,loss,1,1,POL_vs_USA,1
3,POL,R2,HYBRID,loss,2,1,POL_vs_USA,1
4,USA,R2,JUMP,loss,2,2,POL_vs_USA,1
5,POL,R3,HYBRID,loss,3,2,POL_vs_USA,1
6,POL,R3,JUMP,win,4,2,POL_vs_USA,1
7,POL,R3,JUMP,win,5,2,POL_vs_USA,1
8,POL,R3,JUMP,win,6,2,POL_vs_USA,1
9,USA,R3,JUMP,loss,6,3,POL_vs_USA,1
10,POL,R4,JUMP,loss,7,3,POL_vs_USA,1
11,USA,R4,JUMP,loss,7,4,POL_vs_USA,1
12,USA,R5,JUMP,win,7,5,POL_vs_USA,1
13,POL,R5,JUMP,loss,8,5,POL_vs_USA,1
14,USA,R5,JUMP,loss,8,6,POL_vs_USA,1
15,POL,R6,JUMP,loss,9,6,POL_vs_USA,1
16,POL,R6,HYBRID,win,10,6,POL_vs_USA,1
17,USA,R6,HYBRID,loss,10,7,POL_vs_USA,1
18,POL,R1,JUMP,loss,11,7,POL_vs_USA,1
19,USA,R1,HYBRID,loss,11,8,POL_vs_USA,1
20,POL,R2,JUMP,loss,12,8,POL_vs_USA,1
21,USA,R2,JUMP,loss,12,9,POL_vs_USA,1
22,POL,R3,JUMP,loss,13,9,POL_vs_USA,1
23,USA,R3,JUMP,loss,13,10,POL_vs_USA,1
24,USA,R4,JUMP,win,13,11,POL_vs_USA,1
25,POL,R4,JUMP,loss,14,11,POL_vs_USA,1
26,USA,R4,JUMP,loss,14,12,POL_vs_USA,1
27,POL,R5,JUMP,loss,15,12,POL_vs_USA,1
1,USA,R1,JUMP,loss,0,1,POL_vs_USA,2
2,POL,R2,HYBRID,loss,1,1,POL_vs_USA,2
3,USA,R2,HYBRID,loss,1,2,POL_vs_USA,2
4,USA,R3,JUMP,win,1,3,POL_vs_USA,2
5,POL,R3,JUMP,loss,2,3,POL_vs_USA,2
6,USA,R3,JUMP,loss,2,4,POL_vs_USA,2
7,POL,R4,JUMP,loss,3,4,POL_vs_USA,2
8,USA,R4,JUMP,loss,3,5,POL_vs_USA,2
9,POL,R5,JUMP,loss,4,5,POL_vs_USA,2
10,POL,R5,JUMP,win,5,5,POL_vs_USA,2
11,USA,R5,JUMP,loss,5,6,POL_vs_USA,2
12,POL,R6,JUMP,loss,6,6,POL_vs_USA,2
13,USA,R6,HYBRID,loss,6,7,POL_vs_USA,2
14,USA,R1,JUMP,win,6,8,POL_vs_USA,2
15,POL,R1,JUMP,loss,7,8,POL_vs_USA,2
16,POL,R1,HYBRID,win,8,8,POL_vs_USA,2
17,USA,R1,HYBRID,loss,8,9,POL_vs_USA,2
18,USA,R2,JUMP,win,8,10,POL_vs_USA,2
19,USA,R2,JUMP,win,8,11,POL_vs_USA,2
20,POL,R2,JUMP,loss,9,11,POL_vs_USA,2
21,USA,R2,JUMP,loss,9,12,POL_vs_USA,2
22,USA,R3,JUMP,win,9,13,POL_vs_USA,2
23,USA,R3,JUMP,win,9,14,POL_vs_USA,2
24,POL,R3,JUMP,loss,10,14,POL_vs_USA,2
25,USA,R3,JUMP,loss,10,15,POL_vs_USA,2
1,USA,R1,HYBRID,loss,0,1,POL_vs_USA,3
2,POL,R2,HYBRID,loss,1,1,POL_vs_USA,3
3,USA,R2,JUMP,loss,1,2,POL_vs_USA,3
4,USA,R3,FLOAT,win,1,3,POL_vs_USA,3
5,USA,R3,JUMP,win,1,4,POL_vs_USA,3
6,POL,R3,JUMP,loss,2,4,POL_vs_USA,3
7,POL,R3,JUMP,win,3,4,POL_vs_USA,3
8,USA,R3,JUMP,loss,3,5,POL_vs_USA,3
9,USA,R4,JUMP,win,3,6,POL_vs_USA,3
10,POL,R4,JUMP,loss,4,6,POL_vs_USA,3
11,USA,R4,JUMP,loss,4,7,POL_vs_USA,3
12,POL,R5,JUMP,loss,5,7,POL_vs_USA,3
13,POL,R5,JUMP,win,6,7,POL_vs_USA,3
14,USA,R5,JUMP,loss,6,8,POL_vs_USA,3
15,USA,R6,JUMP,win,6,9,POL_vs_USA,3
16,POL,R6,HYBRID,loss,7,9,POL_vs_USA,3
17,USA,R6,HYBRID,loss,7,10,POL_vs_USA,3
18,USA,R1,FLOAT,win,7,11,POL_vs_USA,3
19,POL,R1,JUMP,loss,8,11,POL_vs_USA,3
20,USA,R1,JUMP,loss,8,12,POL_vs_USA,3
21,POL,R2,HYBRID,loss,9,12,POL_vs_USA,3
22,POL,R2,JUMP,win,10,12,POL_vs_USA,3
23,USA,R2,JUMP,loss,10,13,POL_vs_USA,3
24,POL,R3,JUMP,loss,11,13,POL_vs_USA,3
25,USA,R3,JUMP,loss,11,14,POL_vs_USA,3
26,POL,R4,JUMP,loss,12,14,POL_vs_USA,3
27,USA,R4,JUMP,loss,12,15,POL_vs_USA,3
1,USA,R1,JUMP,loss,0,1,POL_vs_USA,4
2,USA,R2,JUMP,win,0,2,POL_vs_USA,4
3,POL,R2,HYBRID,loss,1,2,POL_vs_USA,4
4,USA,R2,JUMP,loss,1,3,POL_vs_USA,4
5,POL,R3,JUMP,loss,2,3,POL_vs_USA,4
6,POL,R3,JUMP,win,3,3,POL_vs_USA,4
7,POL,R3,JUMP,win,4,3,POL_vs_USA,4
8,POL,R3,JUMP,win,5,3,POL_vs_USA,4
9,POL,R3,JUMP,win,6,3,POL_vs_USA,4
10,USA,R3,JUMP,loss,6,4,POL_vs_USA,4
11,POL,R4,JUMP,loss,7,4,POL_vs_USA,4
12,USA,R4,JUMP,loss,7,5,POL_vs_USA,4
13,POL,R5,JUMP,loss,8,5,POL_vs_USA,4
14,USA,R5,JUMP,loss,8,6,POL_vs_USA,4
15,USA,R6,JUMP,win,8,7,POL_vs_USA,4
16,POL,R6,JUMP,loss,9,7,POL_vs_USA,4
17,USA,R6,HYBRID,loss,9,8,POL_vs_USA,4
18,POL,R1,JUMP,loss,10,8,POL_vs_USA,4
19,POL,R1,JUMP,win,11,8,POL_vs_USA,4
20,USA,R1,FLOAT,loss,11,9,POL_vs_USA,4
21,POL,R2,JUMP,loss,12,9,POL_vs_USA,4
22,USA,R2,HYBRID,loss,12,10,POL_vs_USA,4
23,POL,R3,JUMP,loss,13,10,POL_vs_USA,4
24,USA,R3,JUMP,loss,13,11,POL_vs_USA,4
25,POL,R4,JUMP,loss,14,11,POL_vs_USA,4
26,USA,R4,JUMP,loss,14,12,POL_vs_USA,4
27,USA,R5,JUMP,win,14,13,POL_vs_USA,4
28,POL,R5,JUMP,loss,15,13,POL_vs_USA,4
1,USA,R1,HYBRID,loss,0,1,POL_vs_USA,5
2,POL,R2,JUMP,loss,1,1,POL_vs_USA,5
3,POL,R2,JUMP,win,2,1,POL_vs_USA,5
4,POL,R2,JUMP,win,3,1,POL_vs_USA,5
5,POL,R2,JUMP,win,4,1,POL_vs_USA,5
6,USA,R2,JUMP,loss,4,2,POL_vs_USA,5
7,POL,R3,JUMP,loss,5,2,POL_vs_USA,5
8,USA,R3,JUMP,loss,5,3,POL_vs_USA,5
9,USA,R4,JUMP,win,5,4,POL_vs_USA,5
10,USA,R4,HYBRID,win,5,5,POL_vs_USA,5
11,POL,R4,JUMP,loss,6,5,POL_vs_USA,5
12,USA,R4,JUMP,loss,6,6,POL_vs_USA,5
13,POL,R5,JUMP,loss,7,6,POL_vs_USA,5
14,USA,R5,JUMP,loss,7,7,POL_vs_USA,5
15,USA,R6,HYBRID,win,7,8,POL_vs_USA,5
16,POL,R6,JUMP,loss,8,8,POL_vs_USA,5
17,POL,R6,JUMP,win,9,8,POL_vs_USA,5
18,USA,R6,JUMP,loss,9,9,POL_vs_USA,5
19,POL,R1,JUMP,loss,10,9,POL_vs_USA,5
20,POL,R1,HYBRID,win,11,9,POL_vs_USA,5
21,USA,R1,FLOAT,loss,11,10,POL_vs_USA,5
22,POL,R2,JUMP,loss,12,10,POL_vs_USA,5
23,POL,R2,JUMP,win,13,10,POL_vs_USA,5
24,USA,R2,HYBRID,loss,13,11,POL_vs_USA,5
25,USA,R3,JUMP,win,13,12,POL_vs_USA,5
26,POL,R3,JUMP,loss,14,12,POL_vs_USA,5
27,USA,R3,JUMP,loss,14,13,POL_vs_USA,5
28,POL,R4,JUMP,loss,15,13,POL_vs_USA,5
1,USA,R1,JUMP,loss,0,1,SLO_vs_USA,1
2,SLO,R2,JUMP,loss,1,1,SLO_vs_USA,1
3,SLO,R2,JUMP,win,2,1,SLO_vs_USA,1
4,USA,R2,JUMP,loss,2,2,SLO_vs_USA,1
5,USA,R3,JUMP,win,2,3,SLO_vs_USA,1
6,SLO,R3,JUMP,loss,3,3,SLO_vs_USA,1
7,USA,R3,FLOAT,loss,3,4,SLO_vs_USA,1
8,SLO,R4,JUMP,loss,4,4,SLO_vs_USA,1
9,USA,R4,JUMP,loss,4,5,SLO_vs_USA,1
10,SLO,R5,JUMP,loss,5,5,SLO_vs_USA,1
11,USA,R5,JUMP,loss,5,6,SLO_vs_USA,1
12,SLO,R6,HYBRID,loss,6,6,SLO_vs_USA,1
13,USA,R6,JUMP,loss,6,7,SLO_vs_USA,1
14,SLO,R1,JUMP,loss,7,7,SLO_vs_USA,1
15,USA,R1,FLOAT,loss,7,8,SLO_vs_USA,1
16,SLO,R2,JUMP,loss,8,8,SLO_vs_USA,1
17,USA,R2,JUMP,loss,8,9,SLO_vs_USA,1
18,SLO,R3,JUMP,loss,9,9,SLO_vs_USA,1
19,USA,R3,FLOAT,loss,9,10,SLO_vs_USA,1
20,SLO,R4,JUMP,loss,10,10,SLO_vs_USA,1
21,USA,R4,JUMP,loss,10,11,SLO_vs_USA,1
22,USA,R5,JUMP,win,10,12,SLO_vs_USA,1
23,SLO,R5,JUMP,loss,11,12,SLO_vs_USA,1
24,USA,R5,JUMP,loss,11,13,SLO_vs_USA,1
25,SLO,R6,JUMP,loss,12,13,SLO_vs_USA,1
26,USA,R6,JUMP,loss,12,14,SLO_vs_USA,1
27,USA,R1,JUMP,win,12,15,SLO_vs_USA,1
1,USA,R1,JUMP,loss,0,1,SLO_vs_USA,2
2,SLO,R2,JUMP,loss,1,1,SLO_vs_USA,2
3,SLO,R2,JUMP,win,2,1,SLO_vs_USA,2
4,SLO,R2,JUMP,win,3,1,SLO_vs_USA,2
5,SLO,R2,JUMP,win,4,1,SLO_vs_USA,2
6,USA,R2,JUMP,loss,4,2,SLO_vs_USA,2
7,SLO,R3,JUMP,loss,5,2,SLO_vs_USA,2
8,SLO,R3,FLOAT,win,6,2,SLO_vs_USA,2
9,USA,R3,JUMP,loss,6,3,SLO_vs_USA,2
10,SLO,R4,JUMP,loss,7,3,SLO_vs_USA,2
11,SLO,R4,JUMP,win,8,3,SLO_vs_USA,2
12,USA,R4,JUMP,loss,8,4,SLO_vs_USA,2
13,USA,R5,JUMP,win,8,5,SLO_vs_USA,2
14,SLO,R5,JUMP,loss,9,5,SLO_vs_USA,2
15,USA,R5,JUMP,loss,9,6,SLO_vs_USA,2
16,SLO,R6,JUMP,loss,10,6,SLO_vs_USA,2
17,USA,R6,JUMP,loss,10,7,SLO_vs_USA,2
18,SLO,R1,FLOAT,loss,11,7,SLO_vs_USA,2
19,USA,R1,FLOAT,loss,11,8,SLO_vs_USA,2
20,SLO,R2,JUMP,loss,12,8,SLO_vs_USA,2
21,SLO,R2,JUMP,win,13,8,SLO_vs_USA,2
22,SLO,R2,JUMP,win,14,8,SLO_vs_USA,2
23,USA,R2,JUMP,loss,14,9,SLO_vs_USA,2
24,SLO,R3,HYBRID,loss,15,9,SLO_vs_USA,2
1,USA,R1,JUMP,loss,0,1,SLO_vs_USA,3
2,SLO,R2,HYBRID,loss,1,1,SLO_vs_USA,3
3,USA,R2,JUMP,loss,1,2,SLO_vs_USA,3
4,SLO,R3,JUMP,loss,2,2,SLO_vs_USA,3
5,SLO,R3,FLOAT,win,3,2,SLO_vs_USA,3
6,USA,R3,FLOAT,loss,3,3,SLO_vs_USA,3
7,USA,R4,JUMP,win,3,4,SLO_vs_USA,3
8,SLO,R4,JUMP,loss,4,4,SLO_vs_USA,3
9,USA,R4,JUMP,loss,4,5,SLO_vs_USA,3
10,SLO,R5,JUMP,loss,5,5,SLO_vs_USA,3
11,USA,R5,JUMP,loss,5,6,SLO_vs_USA,3
12,USA,R6,HYBRID,win,5,7,SLO_vs_USA,3
13,USA,R6,JUMP,win,5,8,SLO_vs_USA,3
14,SLO,R6,JUMP,loss,6,8,SLO_vs_USA,3
15,USA,R6,JUMP,loss,6,9,SLO_vs_USA,3
16,USA,R1,FLOAT,win,6,10,SLO_vs_USA,3
17,SLO,R1,FLOAT,loss,7,10,SLO_vs_USA,3
18,USA,R1,JUMP,loss,7,11,SLO_vs_USA,3
19,SLO,R2,HYBRID,loss,8,11,SLO_vs_USA,3
20,USA,R2,JUMP,loss,8,12,SLO_vs_USA,3
21,SLO,R3,HYBRID,loss,9,12,SLO_vs_USA,3
22,SLO,R3,FLOAT,win,10,12,SLO_vs_USA,3
23,USA,R3,JUMP,loss,10,13,SLO_vs_USA,3
24,SLO,R4,JUMP,loss,11,13,SLO_vs_USA,3
25,SLO,R4,JUMP,win,12,13,SLO_vs_USA,3
26,USA,R4,JUMP,loss,12,14,SLO_vs_USA,3
27,USA,R5,JUMP,win,12,15,SLO_vs_USA,3
1,SLO,R1,JUMP,win,1,0,SLO_vs_USA,4
2,USA,R1,JUMP,loss,1,1,SLO_vs_USA,4
3,SLO,R2,JUMP,loss,2,1,SLO_vs_USA,4
4,USA,R2,JUMP,loss,2,2,SLO_vs_USA,4
5,SLO,R3,JUMP,loss,3,2,SLO_vs_USA,4
6,USA,R3,FLOAT,loss,3,3,SLO_vs_USA,4
7,USA,R4,JUMP,win,3,4,SLO_vs_USA,4
8,SLO,R4,JUMP,loss,4,4,SLO_vs_USA,4
9,SLO,R4,JUMP,win,5,4,SLO_vs_USA,4
10,SLO,R4,JUMP,win,6,4,SLO_vs_USA,4
11,USA,R4,JUMP,loss,6,5,SLO_vs_USA,4
12,SLO,R5,JUMP,loss,7,5,SLO_vs_USA,4
13,SLO,R5,JUMP,win,8,5,SLO_vs_USA,4
14,USA,R5,JUMP,loss,8,6,SLO_vs_USA,4
15,SLO,R6,HYBRID,loss,9,6,SLO_vs_USA,4
16,USA,R6,JUMP,loss,9,7,SLO_vs_USA,4
17,USA,R1,JUMP,win,9,8,SLO_vs_USA,4
18,USA,R1,FLOAT,win,9,9,SLO_vs_USA,4
19,SLO,R1,JUMP,loss,10,9,SLO_vs_USA,4
20,USA,R1,JUMP,loss,10,10,SLO_vs_USA,4
21,USA,R2,JUMP,win,10,11,SLO_vs_USA,4
22,USA,R2,JUMP,win,10,12,SLO_vs_USA,4
23,SLO,R2,JUMP,loss,11,12,SLO_vs_USA,4
24,USA,R2,JUMP,loss,11,13,SLO_vs_USA,4
25,USA,R3,JUMP,win,11,14,SLO_vs_USA,4
26,SLO,R3,HYBRID,loss,12,14,SLO_vs_USA,4
27,USA,R3,JUMP,loss,12,15,SLO_vs_USA,4
1,USA,R1,FLOAT,loss,0,1,SLO_vs_USA,5
2,USA,R2,JUMP,win,0,2,SLO_vs_USA,5
3,USA,R2,JUMP,win,0,3,SLO_vs_USA,5
4,SLO,R2,JUMP,loss,1,3,SLO_vs_USA,5
5,USA,R2,JUMP,loss,1,4,SLO_vs_USA,5
6,SLO,R3,HYBRID,loss,2,4,SLO_vs_USA,5
7,USA,R3,JUMP,loss,2,5,SLO_vs_USA,5
8,SLO,R4,JUMP,loss,3,5,SLO_vs_USA,5
9,USA,R4,JUMP,loss,3,6,SLO_vs_USA,5
10,USA,R5,JUMP,win,3,7,SLO_vs_USA,5
11,USA,R5,JUMP,win,3,8,SLO_vs_USA,5
12,USA,R5,JUMP,win,3,9,SLO_vs_USA,5
13,SLO,R5,JUMP,loss,4,9,SLO_vs_USA,5
14,USA,R5,JUMP,loss,4,10,SLO_vs_USA,5
15,SLO,R6,JUMP,loss,5,10,SLO_vs_USA,5
16,SLO,R6,JUMP,win,6,10,SLO_vs_USA,5
17,USA,R6,JUMP,loss,6,11,SLO_vs_USA,5
18,SLO,R1,JUMP,loss,7,11,SLO_vs_USA,5
19,USA,R1,JUMP,loss,7,12,SLO_vs_USA,5
20,USA,R2,JUMP,win,7,13,SLO_vs_USA,5
21,USA,R2,JUMP,win,7,14,SLO_vs_USA,5
22,USA,R2,JUMP,win,7,15,SLO_vs_USA,5
